Source,Target,Weight
[ 0.  1.  1. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.882086186361
[ 0.  1.  1. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.924962471852
[ 0.  1.  1. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.937669147807
[ 0.  1.  1. ...,  0.  0.  0.],[ 2.  1.  0. ...,  0.  0.  0.],0.854330049699
[ 0.  1.  1. ...,  0.  0.  0.],[ 0.  2.  0. ...,  0.  0.  0.],0.866403751558
[ 0.  1.  1. ...,  0.  0.  0.],[ 0.  1.  1. ...,  0.  0.  0.],0.902847207676
[ 0.  1.  1. ...,  0.  0.  0.],[ 0.  0.  1. ...,  0.  0.  0.],0.902812170056
[ 0.  1.  1. ...,  0.  0.  0.],[ 0.  2.  0. ...,  0.  0.  0.],0.86900116047
[ 0.  1.  1. ...,  0.  0.  0.],[ 0.  1.  2. ...,  0.  0.  0.],0.873599061143
[ 0.  1.  1. ...,  0.  0.  0.],[  3.  10.   1. ...,   0.   0.   0.],0.909509470976
[ 0.  1.  1. ...,  0.  0.  0.],[ 1.  1.  1. ...,  0.  0.  0.],0.948443759088
[ 0.  1.  1. ...,  0.  0.  0.],[ 2.  3.  0. ...,  0.  0.  0.],0.787915874601
[ 0.  1.  1. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.87187726655
[ 0.  1.  1. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.916339879139
[ 0.  1.  1. ...,  0.  0.  0.],[ 2.  0.  1. ...,  0.  0.  0.],0.890509232025
[ 0.  1.  1. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.939178704747
[ 0.  1.  1. ...,  0.  0.  0.],[ 0.  1.  0. ...,  0.  0.  0.],0.92406736034
[ 0.  1.  1. ...,  0.  0.  0.],[ 3.  5.  0. ...,  0.  0.  0.],0.821131282287
[ 0.  1.  1. ...,  0.  0.  0.],[ 1.  0.  0. ...,  0.  0.  0.],0.884110966652
[ 0.  1.  1. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.843053425766
[ 0.  1.  1. ...,  0.  0.  0.],[ 0.  3.  0. ...,  0.  0.  0.],0.898530742114
[ 0.  1.  1. ...,  0.  0.  0.],[ 3.  4.  0. ...,  0.  0.  0.],0.886825276992
[ 0.  1.  1. ...,  0.  0.  0.],[ 1.  0.  0. ...,  0.  0.  0.],0.971523682448
[ 0.  1.  1. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.959730636687
[ 0.  1.  1. ...,  0.  0.  0.],[ 0.  2.  0. ...,  0.  0.  0.],0.884049027004
[ 0.  1.  1. ...,  0.  0.  0.],[ 0.  1.  1. ...,  0.  0.  0.],0.885893963267
[ 0.  1.  1. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.922179334004
[ 0.  1.  1. ...,  0.  0.  0.],[ 1.  0.  0. ...,  0.  0.  0.],0.926849247582
[ 0.  1.  1. ...,  0.  0.  0.],[ 0.  4.  0. ...,  0.  0.  0.],0.929419289541
[ 0.  1.  1. ...,  0.  0.  0.],[ 2.  0.  1. ...,  0.  0.  0.],0.916874285635
[ 0.  1.  1. ...,  0.  0.  0.],[ 0.  1.  0. ...,  0.  0.  0.],0.926503750295
[ 0.  1.  1. ...,  0.  0.  0.],[ 0.  1.  0. ...,  0.  0.  0.],0.940409763789
[ 0.  1.  1. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.944680842543
[ 0.  1.  1. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],nan
[ 0.  1.  1. ...,  0.  0.  0.],[ 1.  2.  0. ...,  0.  0.  0.],0.910743632175
[ 0.  1.  1. ...,  0.  0.  0.],[ 0.  4.  1. ...,  0.  0.  0.],0.931632772346
[ 0.  1.  1. ...,  0.  0.  0.],[ 0.  2.  0. ...,  0.  0.  0.],0.834359916442
[ 0.  1.  1. ...,  0.  0.  0.],[ 2.  0.  2. ...,  0.  0.  0.],0.956853795456
[ 0.  1.  1. ...,  0.  0.  0.],[ 0.  0.  1. ...,  0.  0.  0.],0.970124575105
[ 0.  1.  1. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.881931138544
[ 0.  1.  1. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],nan
[ 0.  1.  1. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.897844463928
[ 0.  1.  1. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.92091000955
[ 0.  1.  1. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.895538924366
[ 0.  1.  1. ...,  0.  0.  0.],[ 1.  2.  1. ...,  0.  0.  0.],0.951922721321
[ 0.  1.  1. ...,  0.  0.  0.],[ 1.  0.  0. ...,  0.  0.  0.],0.847184598165
[ 0.  1.  1. ...,  0.  0.  0.],[ 1.  0.  0. ...,  0.  0.  0.],0.9009062448
[ 0.  1.  1. ...,  0.  0.  0.],[ 0.  1.  0. ...,  0.  0.  0.],0.87149599025
[ 0.  1.  1. ...,  0.  0.  0.],[ 1.  1.  0. ...,  0.  0.  0.],0.946026925848
[ 0.  1.  1. ...,  0.  0.  0.],[ 0.  2.  0. ...,  0.  0.  0.],0.90965206949
[ 0.  1.  1. ...,  0.  0.  0.],[ 1.  0.  0. ...,  1.  1.  1.],0.944394460176
[ 0.  0.  0. ...,  0.  0.  0.],[ 6.  3.  1. ...,  0.  0.  0.],0.971761325638
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.981620669291
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  1.  1. ...,  0.  0.  0.],0.956294112558
[ 0.  0.  0. ...,  0.  0.  0.],[ 1.  6.  1. ...,  0.  0.  0.],0.966977512672
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.935614366131
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.970583145433
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.96812764181
[ 0.  0.  0. ...,  0.  0.  0.],[ 2.  1.  0. ...,  0.  0.  0.],0.971740973981
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  2.  0. ...,  0.  0.  0.],0.973581485788
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  1.  1. ...,  0.  0.  0.],0.954620138025
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  0.  1. ...,  0.  0.  0.],0.944915076212
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  2.  0. ...,  0.  0.  0.],0.95348955119
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  1.  2. ...,  0.  0.  0.],0.971754916073
[ 0.  0.  0. ...,  0.  0.  0.],[  3.  10.   1. ...,   0.   0.   0.],0.964126533585
[ 0.  0.  0. ...,  0.  0.  0.],[ 1.  1.  1. ...,  0.  0.  0.],0.957391932495
[ 0.  0.  0. ...,  0.  0.  0.],[ 2.  3.  0. ...,  0.  0.  0.],0.939792974233
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.923940803179
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.954236524802
[ 0.  0.  0. ...,  0.  0.  0.],[ 2.  0.  1. ...,  0.  0.  0.],0.940167230191
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.918250222277
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  1.  0. ...,  0.  0.  0.],0.933022531338
[ 0.  0.  0. ...,  0.  0.  0.],[ 3.  5.  0. ...,  0.  0.  0.],0.959421991114
[ 0.  0.  0. ...,  0.  0.  0.],[ 1.  0.  0. ...,  0.  0.  0.],0.907071294504
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.953854344656
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  3.  0. ...,  0.  0.  0.],0.914226859696
[ 0.  0.  0. ...,  0.  0.  0.],[ 3.  4.  0. ...,  0.  0.  0.],0.913729424807
[ 0.  0.  0. ...,  0.  0.  0.],[ 1.  0.  0. ...,  0.  0.  0.],0.925968169878
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.952639777722
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  2.  0. ...,  0.  0.  0.],0.947080965558
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  1.  1. ...,  0.  0.  0.],0.935735940157
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.95007794237
[ 0.  0.  0. ...,  0.  0.  0.],[ 1.  0.  0. ...,  0.  0.  0.],0.928167828908
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  4.  0. ...,  0.  0.  0.],0.953081889824
[ 0.  0.  0. ...,  0.  0.  0.],[ 2.  0.  1. ...,  0.  0.  0.],0.891946197864
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  1.  0. ...,  0.  0.  0.],0.934957628706
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  1.  0. ...,  0.  0.  0.],0.941597312854
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.937768628757
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],nan
[ 0.  0.  0. ...,  0.  0.  0.],[ 1.  2.  0. ...,  0.  0.  0.],0.942264774268
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  4.  1. ...,  0.  0.  0.],0.952191194295
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  2.  0. ...,  0.  0.  0.],0.946260156314
[ 0.  0.  0. ...,  0.  0.  0.],[ 2.  0.  2. ...,  0.  0.  0.],0.954167040162
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  0.  1. ...,  0.  0.  0.],0.974446501852
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.940488957404
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],nan
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.98220093852
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.920625828985
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.91097450935
[ 0.  0.  0. ...,  0.  0.  0.],[ 1.  2.  1. ...,  0.  0.  0.],0.95928904009
[ 0.  0.  0. ...,  0.  0.  0.],[ 1.  0.  0. ...,  0.  0.  0.],0.940750326835
[ 0.  0.  0. ...,  0.  0.  0.],[ 1.  0.  0. ...,  0.  0.  0.],0.945951189196
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  1.  0. ...,  0.  0.  0.],0.889649849353
[ 0.  0.  0. ...,  0.  0.  0.],[ 1.  1.  0. ...,  0.  0.  0.],0.9100743058
[ 0.  0.  0. ...,  0.  0.  0.],[ 0.  2.  0. ...,  0.  0.  0.],0.942317677995
[ 0.  0.  0. ...,  0.  0.  0.],[ 1.  0.  0. ...,  1.  1.  1.],0.960193203392
[ 1.  6.  1. ...,  0.  0.  0.],[ 6.  3.  1. ...,  0.  0.  0.],0.912693632694
[ 1.  6.  1. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.976999835815
[ 1.  6.  1. ...,  0.  0.  0.],[ 0.  1.  1. ...,  0.  0.  0.],0.949985527729
[ 1.  6.  1. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.966977512672
[ 1.  6.  1. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.975937437141
[ 1.  6.  1. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.971416033966
[ 1.  6.  1. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.952137355842
[ 1.  6.  1. ...,  0.  0.  0.],[ 2.  1.  0. ...,  0.  0.  0.],0.94305394547
[ 1.  6.  1. ...,  0.  0.  0.],[ 0.  2.  0. ...,  0.  0.  0.],0.974206655932
[ 1.  6.  1. ...,  0.  0.  0.],[ 0.  1.  1. ...,  0.  0.  0.],0.955260746897
[ 1.  6.  1. ...,  0.  0.  0.],[ 0.  0.  1. ...,  0.  0.  0.],0.967154937373
[ 1.  6.  1. ...,  0.  0.  0.],[ 0.  2.  0. ...,  0.  0.  0.],0.956668083487
[ 1.  6.  1. ...,  0.  0.  0.],[ 0.  1.  2. ...,  0.  0.  0.],0.852267733914
[ 1.  6.  1. ...,  0.  0.  0.],[  3.  10.   1. ...,   0.   0.   0.],0.932132978445
[ 1.  6.  1. ...,  0.  0.  0.],[ 1.  1.  1. ...,  0.  0.  0.],0.958743069096
[ 1.  6.  1. ...,  0.  0.  0.],[ 2.  3.  0. ...,  0.  0.  0.],0.951881171185
[ 1.  6.  1. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.957532740011
[ 1.  6.  1. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.972712965626
[ 1.  6.  1. ...,  0.  0.  0.],[ 2.  0.  1. ...,  0.  0.  0.],0.965530411447
[ 1.  6.  1. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.987588254548
[ 1.  6.  1. ...,  0.  0.  0.],[ 0.  1.  0. ...,  0.  0.  0.],0.918648606495
[ 1.  6.  1. ...,  0.  0.  0.],[ 3.  5.  0. ...,  0.  0.  0.],0.935385308323
[ 1.  6.  1. ...,  0.  0.  0.],[ 1.  0.  0. ...,  0.  0.  0.],0.955535279516
[ 1.  6.  1. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.967729421873
[ 1.  6.  1. ...,  0.  0.  0.],[ 0.  3.  0. ...,  0.  0.  0.],0.951409757837
[ 1.  6.  1. ...,  0.  0.  0.],[ 3.  4.  0. ...,  0.  0.  0.],0.946654928423
[ 1.  6.  1. ...,  0.  0.  0.],[ 1.  0.  0. ...,  0.  0.  0.],0.970416036043
[ 1.  6.  1. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.944219033206
[ 1.  6.  1. ...,  0.  0.  0.],[ 0.  2.  0. ...,  0.  0.  0.],0.9038108883
[ 1.  6.  1. ...,  0.  0.  0.],[ 0.  1.  1. ...,  0.  0.  0.],0.938223324382
[ 1.  6.  1. ...,  0.  0.  0.],[ 0.  0.  0. ...,  0.  0.  0.],0.96416978489
[ 1.  6.  1. ...,  0.  0.  0.],[ 1.  0.  0. ...,  0.  0.  0.],0.945031943362
[ 1.  6.  1. ...,  0.  0.  0.],[ 0.  4.  0. ...,  0.  0.  0.],0.95257714444
[ 1.  6.  1. ...,  0.  0.  0.],[ 2.  0.  1. ...,  0.  0.  0.],0.939775915705
